cliente_id,producto,fecha_contratacion
2624,tarjeta_credito,2024-02-26
2624,inversion,2024-12-01
2624,prestamo_personal,2024-09-26
2624,seguro_vida,2024-06-22
2625,cuenta_nomina,2024-08-14
2625,cuenta_ahorro,2024-12-28
2625,tarjeta_credito,2024-10-13
2625,seguro_vida,2024-08-26
2626,cuenta_nomina,2024-09-26
2626,tarjeta_credito,2023-04-05
2627,cuenta_nomina,2023-02-21
2627,tarjeta_credito,2021-10-30
2628,cuenta_nomina,2020-10-16
2628,cuenta_ahorro,2021-02-12
2629,cuenta_nomina,2020-04-06
2629,tarjeta_credito,2022-03-10
2629,prestamo_personal,2024-03-26
2630,cuenta_nomina,2023-06-21
2630,tarjeta_credito,2024-11-11
2631,cuenta_nomina,2023-11-19
2631,cuenta_ahorro,2022-05-03
2632,cuenta_nomina,2024-08-05
2633,cuenta_nomina,2024-07-14
2633,cuenta_ahorro,2024-02-06
2633,tarjeta_credito,2024-11-27
2633,prestamo_personal,2024-06-14
2633,seguro_vida,2024-07-17
2635,cuenta_nomina,2024-12-11
2635,cuenta_ahorro,2023-12-25
2635,prestamo_personal,2023-11-16
2636,cuenta_nomina,2024-11-10
2636,cuenta_ahorro,2024-06-29
2636,tarjeta_credito,2024-06-08
2636,inversion,2024-09-28
2636,prestamo_personal,2024-04-10
2637,cuenta_nomina,2024-12-26
2637,tarjeta_credito,2024-12-30
2638,cuenta_nomina,2021-06-05
2638,cuenta_ahorro,2024-08-07
2639,cuenta_nomina,2024-12-27
2639,cuenta_ahorro,2024-12-23
2639,tarjeta_credito,2024-12-21
2640,cuenta_nomina,2024-01-28
2640,cuenta_ahorro,2023-11-09
2640,prestamo_personal,2021-01-03
2641,cuenta_nomina,2023-06-18
2641,prestamo_personal,2024-03-01
2642,cuenta_nomina,2021-11-30
2642,tarjeta_credito,2024-08-13
2643,inversion,2024-12-31
2644,cuenta_nomina,2022-04-22
2644,cuenta_ahorro,2021-12-03
2644,tarjeta_credito,2023-11-24
2645,cuenta_nomina,2023-03-25
2645,cuenta_ahorro,2023-12-26
2645,tarjeta_credito,2023-03-27
2645,prestamo_personal,2023-11-29
2645,seguro_vida,2024-08-11
2646,cuenta_nomina,2024-05-15
2646,cuenta_ahorro,2024-11-27
2647,cuenta_nomina,2024-12-09
2647,inversion,2024-11-23
2648,cuenta_nomina,2020-11-17
2648,tarjeta_credito,2022-01-25
2649,cuenta_nomina,2024-05-14
2649,cuenta_ahorro,2024-10-07
2649,tarjeta_credito,2024-09-18
2649,seguro_vida,2022-12-08
2650,cuenta_nomina,2021-09-28
2650,cuenta_ahorro,2023-04-04
2650,prestamo_personal,2020-12-24
2651,tarjeta_credito,2024-10-21
2651,inversion,2024-12-21
2651,seguro_vida,2024-05-17
2652,cuenta_nomina,2024-02-18
2652,cuenta_ahorro,2023-08-08
2653,cuenta_nomina,2021-10-10
2653,tarjeta_credito,2024-08-25
2656,cuenta_nomina,2024-05-03
2656,cuenta_ahorro,2024-10-05
2656,tarjeta_credito,2023-02-27
2657,tarjeta_credito,2024-12-07
2658,cuenta_nomina,2023-01-26
2659,cuenta_ahorro,2024-09-05
2659,tarjeta_credito,2024-05-03
2660,cuenta_nomina,2024-04-30
2660,tarjeta_credito,2024-05-22
2661,cuenta_nomina,2024-04-15
2661,cuenta_ahorro,2024-12-25
2661,tarjeta_credito,2024-06-10
2662,cuenta_nomina,2021-12-26
2662,cuenta_ahorro,2022-05-02
2662,tarjeta_credito,2021-06-25
2662,prestamo_personal,2024-11-10
2663,cuenta_nomina,2024-06-01
2663,cuenta_ahorro,2021-12-12
2663,prestamo_personal,2023-07-07
2664,cuenta_nomina,2022-09-15
2664,cuenta_ahorro,2023-04-23
2664,tarjeta_credito,2023-11-22
2664,prestamo_personal,2023-04-02
2665,cuenta_nomina,2024-12-11
2665,tarjeta_credito,2024-12-06
2666,cuenta_nomina,2023-07-26
2666,cuenta_ahorro,2022-01-21
2667,cuenta_nomina,2023-05-23
2668,cuenta_nomina,2021-09-02
2668,cuenta_ahorro,2024-02-03
2668,prestamo_personal,2021-10-12
2669,cuenta_nomina,2023-04-20
2670,cuenta_nomina,2024-06-03
2670,tarjeta_credito,2024-11-04
2671,cuenta_nomina,2024-12-27
2671,cuenta_ahorro,2023-04-23
2671,tarjeta_credito,2024-05-03
2671,prestamo_personal,2024-08-06
2672,cuenta_nomina,2021-07-07
2672,tarjeta_credito,2023-10-31
2673,cuenta_nomina,2024-09-20
2674,cuenta_nomina,2024-10-14
2674,cuenta_ahorro,2024-11-18
2674,tarjeta_credito,2022-12-18
2675,cuenta_nomina,2023-01-07
2675,tarjeta_credito,2023-08-07
2676,cuenta_nomina,2024-06-25
2676,cuenta_ahorro,2022-08-10
2676,tarjeta_credito,2024-04-14
2676,inversion,2024-08-10
2676,prestamo_personal,2023-09-04
2676,seguro_vida,2023-04-01
2677,cuenta_nomina,2024-11-20
2677,cuenta_ahorro,2024-08-28
2678,cuenta_nomina,2022-06-10
2678,cuenta_ahorro,2023-03-18
2678,tarjeta_credito,2024-02-21
2678,prestamo_personal,2022-12-19
2679,cuenta_nomina,2024-12-02
2679,prestamo_personal,2024-05-31
2680,cuenta_nomina,2020-06-10
2680,prestamo_personal,2022-03-14
2681,cuenta_nomina,2023-10-26
2681,cuenta_ahorro,2023-04-13
2681,tarjeta_credito,2023-09-11
2682,cuenta_nomina,2024-12-30
2683,cuenta_nomina,2021-12-09
2683,cuenta_ahorro,2022-06-27
2683,tarjeta_credito,2023-12-21
2684,cuenta_nomina,2024-01-25
2684,tarjeta_credito,2022-08-15
2685,cuenta_nomina,2024-10-18
2685,cuenta_ahorro,2023-05-15
2685,tarjeta_credito,2024-05-29
2686,cuenta_nomina,2021-10-18
2686,prestamo_personal,2024-02-20
2687,cuenta_nomina,2024-02-21
2687,prestamo_personal,2024-08-05
2688,cuenta_nomina,2023-07-04
2689,cuenta_nomina,2021-04-28
2689,cuenta_ahorro,2024-04-27
2689,tarjeta_credito,2024-02-13
2690,cuenta_nomina,2024-12-25
2690,cuenta_ahorro,2024-08-06
2690,tarjeta_credito,2024-06-23
2690,prestamo_personal,2024-12-13
2691,cuenta_nomina,2024-04-09
2692,cuenta_nomina,2022-11-05
2693,cuenta_nomina,2024-07-12
2693,prestamo_personal,2024-06-29
2694,cuenta_nomina,2021-03-03
2694,cuenta_ahorro,2024-10-08
2695,cuenta_nomina,2024-10-13
2696,tarjeta_credito,2024-12-17
2696,prestamo_personal,2024-09-30
2697,cuenta_nomina,2023-09-21
2698,cuenta_nomina,2024-11-11
2699,cuenta_nomina,2023-07-22
2699,tarjeta_credito,2024-09-18
2700,cuenta_nomina,2024-09-04
2700,cuenta_ahorro,2023-11-06
2700,tarjeta_credito,2024-08-20
2700,inversion,2023-10-27
2700,prestamo_personal,2023-10-31
2700,seguro_vida,2024-06-08
2701,cuenta_nomina,2024-07-07
2701,tarjeta_credito,2024-09-17
2701,inversion,2024-10-17
2702,cuenta_nomina,2024-12-14
2702,cuenta_ahorro,2024-12-03
2702,seguro_vida,2024-11-16
2703,cuenta_nomina,2023-03-29
2703,cuenta_ahorro,2024-01-10
2703,tarjeta_credito,2024-04-20
2704,cuenta_nomina,2024-12-02
2704,cuenta_ahorro,2024-12-19
2704,seguro_vida,2024-12-21
2705,cuenta_nomina,2024-02-04
2705,cuenta_ahorro,2024-02-19
2706,cuenta_nomina,2024-03-11
2707,cuenta_nomina,2024-11-30
2708,cuenta_nomina,2023-09-08
2708,tarjeta_credito,2023-08-28
2709,cuenta_nomina,2024-07-25
2709,tarjeta_credito,2023-08-30
2710,cuenta_ahorro,2024-07-27
2711,cuenta_nomina,2023-08-27
2711,cuenta_ahorro,2024-11-05
2711,tarjeta_credito,2022-08-06
2711,inversion,2024-08-12
2711,prestamo_personal,2023-01-13
2711,seguro_vida,2023-03-21
2712,cuenta_nomina,2022-01-04
2712,cuenta_ahorro,2021-08-02
2712,prestamo_personal,2024-01-06
2713,cuenta_nomina,2023-08-02
2714,cuenta_nomina,2022-10-20
2714,cuenta_ahorro,2022-09-10
2714,tarjeta_credito,2024-11-17
2715,cuenta_nomina,2023-07-17
2715,cuenta_ahorro,2024-10-24
2715,tarjeta_credito,2023-05-31
2715,inversion,2024-04-30
2715,prestamo_personal,2023-06-06
2715,seguro_vida,2024-05-09
2716,cuenta_nomina,2022-09-13
2717,cuenta_nomina,2024-09-13
2717,cuenta_ahorro,2024-06-20
2717,tarjeta_credito,2024-05-18
2718,cuenta_nomina,2024-12-30
2718,prestamo_personal,2024-12-24
2718,seguro_vida,2024-12-21
2719,cuenta_nomina,2021-10-20
2719,tarjeta_credito,2022-01-19
2719,prestamo_personal,2024-09-01
2720,cuenta_nomina,2023-09-07
2720,cuenta_ahorro,2024-03-08
2720,tarjeta_credito,2024-03-30
2720,inversion,2022-10-08
2720,prestamo_personal,2024-02-14
2720,seguro_vida,2024-09-08
2721,cuenta_nomina,2020-12-03
2721,cuenta_ahorro,2022-01-15
2722,cuenta_nomina,2023-02-04
2722,prestamo_personal,2020-12-12
2723,cuenta_nomina,2023-10-30
2724,cuenta_nomina,2022-08-30
2724,tarjeta_credito,2024-06-14
2725,cuenta_nomina,2024-10-04
2725,tarjeta_credito,2024-09-24
2725,prestamo_personal,2024-05-20
2726,cuenta_nomina,2023-08-03
2726,cuenta_ahorro,2022-05-23
2726,tarjeta_credito,2024-07-11
2727,cuenta_nomina,2020-07-31
2727,tarjeta_credito,2024-12-16
2727,prestamo_personal,2024-08-28
2728,cuenta_nomina,2024-03-02
2728,cuenta_ahorro,2023-09-01
2728,seguro_vida,2022-12-23
2729,cuenta_nomina,2021-03-12
2729,cuenta_ahorro,2020-09-25
2730,cuenta_nomina,2022-01-08
2730,cuenta_ahorro,2024-03-14
2731,cuenta_nomina,2024-01-10
2731,cuenta_ahorro,2023-07-29
2731,tarjeta_credito,2023-09-29
2731,inversion,2023-05-19
2731,prestamo_personal,2023-05-10
2731,seguro_vida,2023-04-10
2732,cuenta_nomina,2024-05-18
2732,cuenta_ahorro,2024-04-18
2732,tarjeta_credito,2023-11-14
2732,inversion,2024-05-26
2732,seguro_vida,2024-05-10
2733,cuenta_nomina,2022-05-24
2734,inversion,2024-11-02
2734,seguro_vida,2024-08-07
2735,cuenta_nomina,2024-03-09
2735,cuenta_ahorro,2023-10-14
2735,tarjeta_credito,2024-09-18
2736,cuenta_nomina,2020-09-12
2736,cuenta_ahorro,2022-05-09
2737,cuenta_nomina,2024-11-19
2737,cuenta_ahorro,2024-12-16
2737,tarjeta_credito,2024-12-05
2738,cuenta_nomina,2024-12-23
2738,prestamo_personal,2023-09-26
2739,cuenta_nomina,2024-09-12
2739,cuenta_ahorro,2024-10-04
2739,prestamo_personal,2024-12-30
2740,cuenta_nomina,2024-12-10
2740,cuenta_ahorro,2024-12-18
2741,cuenta_nomina,2024-11-22
2741,cuenta_ahorro,2024-04-20
2741,inversion,2024-09-13
2741,prestamo_personal,2024-11-14
2741,seguro_vida,2024-05-14
2742,cuenta_nomina,2020-09-06
2743,cuenta_nomina,2022-03-30
2743,cuenta_ahorro,2024-01-05
2743,prestamo_personal,2023-01-13
2744,cuenta_nomina,2023-09-15
2744,cuenta_ahorro,2022-12-31
2745,cuenta_nomina,2024-08-30
2745,prestamo_personal,2024-04-29
2746,cuenta_nomina,2024-08-30
2746,cuenta_ahorro,2024-05-18
2746,inversion,2024-04-04
2746,prestamo_personal,2024-01-08
2747,cuenta_nomina,2023-12-21
2747,cuenta_ahorro,2024-06-02
2748,cuenta_nomina,2024-02-07
2748,cuenta_ahorro,2023-02-11
2748,tarjeta_credito,2023-09-10
2749,cuenta_nomina,2024-12-26
2749,tarjeta_credito,2024-12-31
2750,cuenta_nomina,2023-09-14
2750,cuenta_ahorro,2022-05-31
2751,cuenta_nomina,2020-09-10
2752,cuenta_nomina,2024-07-10
2752,tarjeta_credito,2022-02-23
2753,cuenta_nomina,2024-08-02
2753,tarjeta_credito,2024-06-16
2753,seguro_vida,2024-06-16
2754,cuenta_nomina,2024-12-09
2754,cuenta_ahorro,2023-04-05
2754,tarjeta_credito,2021-12-20
2755,cuenta_nomina,2022-06-24
2755,cuenta_ahorro,2023-06-25
2755,prestamo_personal,2023-05-24
2756,cuenta_nomina,2024-05-27
2756,tarjeta_credito,2024-08-08
2757,cuenta_nomina,2023-05-17
2757,cuenta_ahorro,2022-06-22
2758,cuenta_nomina,2024-12-05
2758,tarjeta_credito,2024-03-18
2759,cuenta_nomina,2023-06-02
2759,cuenta_ahorro,2024-05-08
2759,tarjeta_credito,2024-08-17
2759,prestamo_personal,2024-07-22
2760,cuenta_nomina,2024-04-11
2760,cuenta_ahorro,2024-11-10
2760,tarjeta_credito,2024-04-11
2760,inversion,2024-11-08
2760,prestamo_personal,2024-08-21
2760,seguro_vida,2024-06-24
2761,cuenta_nomina,2023-07-06
2761,tarjeta_credito,2023-12-24
2762,cuenta_nomina,2024-09-21
2762,cuenta_ahorro,2024-12-22
2762,tarjeta_credito,2024-11-21
2763,cuenta_nomina,2022-04-24
2763,cuenta_ahorro,2024-04-03
2763,tarjeta_credito,2023-08-18
2764,cuenta_nomina,2024-06-20
2765,cuenta_nomina,2022-07-24
2765,cuenta_ahorro,2023-07-10
2766,cuenta_nomina,2024-03-27
2766,cuenta_ahorro,2024-08-23
2766,tarjeta_credito,2024-10-07
2766,inversion,2024-02-08
2766,prestamo_personal,2024-01-01
2767,cuenta_nomina,2024-10-04
2767,tarjeta_credito,2024-12-13
2767,inversion,2024-08-13
2768,cuenta_nomina,2024-11-20
2768,prestamo_personal,2024-12-25
2769,cuenta_nomina,2024-05-29
2769,cuenta_ahorro,2024-07-15
2769,tarjeta_credito,2024-09-25
2769,prestamo_personal,2024-01-09
2769,seguro_vida,2024-06-29
2770,cuenta_nomina,2024-12-18
2770,inversion,2024-12-12
2770,seguro_vida,2024-11-23
2771,cuenta_nomina,2023-06-04
2771,tarjeta_credito,2022-01-21
2772,cuenta_nomina,2024-04-09
2772,cuenta_ahorro,2024-03-01
2772,tarjeta_credito,2024-12-26
2773,cuenta_nomina,2024-07-28
2773,tarjeta_credito,2024-08-14
2773,seguro_vida,2024-07-17
2774,cuenta_nomina,2024-12-27
2774,cuenta_ahorro,2023-10-27
2775,tarjeta_credito,2024-12-18
2776,cuenta_nomina,2024-08-24
2776,tarjeta_credito,2024-05-15
2777,cuenta_nomina,2023-03-19
2777,prestamo_personal,2022-05-27
2778,cuenta_nomina,2024-04-20
2778,cuenta_ahorro,2021-12-01
2778,seguro_vida,2024-08-07
2779,cuenta_nomina,2024-09-23
2779,cuenta_ahorro,2024-10-26
2779,tarjeta_credito,2024-12-31
2779,inversion,2024-12-25
2779,prestamo_personal,2024-08-17
2780,cuenta_nomina,2023-05-16
2780,tarjeta_credito,2024-06-11
2780,prestamo_personal,2024-05-19
2781,seguro_vida,2024-12-30
2782,cuenta_nomina,2024-06-26
2782,cuenta_ahorro,2024-11-21
2783,cuenta_nomina,2024-10-23
2784,cuenta_nomina,2023-09-05
2784,cuenta_ahorro,2023-05-24
2784,prestamo_personal,2024-03-27
2785,cuenta_nomina,2022-09-28
2785,cuenta_ahorro,2023-02-19
2786,cuenta_nomina,2023-12-20
2787,tarjeta_credito,2024-11-12
2788,cuenta_nomina,2024-08-17
2788,cuenta_ahorro,2024-06-20
2789,cuenta_nomina,2024-12-07
2789,tarjeta_credito,2023-11-27
2789,seguro_vida,2024-01-02
2790,cuenta_nomina,2023-12-24
2790,cuenta_ahorro,2023-07-06
2791,cuenta_nomina,2021-06-19
2792,cuenta_nomina,2024-01-27
2793,cuenta_nomina,2024-11-11
2793,cuenta_ahorro,2024-01-12
2793,tarjeta_credito,2024-01-04
2794,cuenta_nomina,2023-11-11
2794,cuenta_ahorro,2024-07-31
2794,tarjeta_credito,2023-12-21
2794,inversion,2024-08-04
2794,prestamo_personal,2023-11-24
2795,cuenta_nomina,2024-12-29
2796,cuenta_nomina,2023-06-21
2797,cuenta_nomina,2024-12-13
2797,tarjeta_credito,2023-07-21
2798,cuenta_nomina,2022-09-30
2799,cuenta_nomina,2024-08-01
2799,cuenta_ahorro,2023-07-22
2800,cuenta_nomina,2023-06-30
2801,cuenta_nomina,2024-10-22
2801,cuenta_ahorro,2024-04-13
2801,tarjeta_credito,2023-01-20
2802,cuenta_nomina,2024-12-25
2802,cuenta_ahorro,2024-04-15
2802,tarjeta_credito,2023-08-08
2802,inversion,2024-06-15
2802,prestamo_personal,2024-02-06
2802,seguro_vida,2024-10-03
2803,cuenta_nomina,2024-09-06
2804,cuenta_nomina,2021-10-11
2804,tarjeta_credito,2021-08-19
2805,cuenta_nomina,2023-08-03
2805,tarjeta_credito,2024-10-31
2806,cuenta_nomina,2022-11-03
2807,cuenta_nomina,2024-04-03
2807,cuenta_ahorro,2024-07-04
2807,tarjeta_credito,2024-04-26
2807,prestamo_personal,2024-05-09
2808,cuenta_nomina,2024-03-28
2808,cuenta_ahorro,2024-05-27
2808,tarjeta_credito,2023-02-04
2808,inversion,2024-02-29
2808,prestamo_personal,2024-02-22
2808,seguro_vida,2023-11-25
2809,prestamo_personal,2024-09-19
2809,seguro_vida,2024-11-12
2810,cuenta_nomina,2024-11-17
2810,cuenta_ahorro,2024-08-17
2810,tarjeta_credito,2024-02-25
2810,inversion,2024-02-28
2811,cuenta_nomina,2023-07-01
2811,cuenta_ahorro,2023-01-22
2812,cuenta_nomina,2021-06-07
2813,cuenta_nomina,2024-12-26
2813,prestamo_personal,2024-02-15
2814,cuenta_nomina,2023-07-20
2815,cuenta_nomina,2022-02-12
2816,cuenta_nomina,2024-04-30
2816,cuenta_ahorro,2024-11-28
2817,cuenta_nomina,2021-10-25
2817,prestamo_personal,2023-10-01
2818,cuenta_nomina,2024-05-17
2818,cuenta_ahorro,2024-01-24
2818,tarjeta_credito,2024-08-13
2818,inversion,2024-11-05
2818,seguro_vida,2024-05-30
2819,cuenta_nomina,2023-08-07
2819,cuenta_ahorro,2024-11-30
2819,seguro_vida,2023-11-17
2820,cuenta_ahorro,2024-01-16
2820,seguro_vida,2023-12-19
2821,cuenta_nomina,2023-04-11
2822,cuenta_nomina,2024-05-01
2822,cuenta_ahorro,2024-10-14
2822,prestamo_personal,2024-05-17
2823,cuenta_nomina,2023-04-14
2823,tarjeta_credito,2021-08-30
2824,cuenta_nomina,2023-04-03
2825,cuenta_nomina,2023-03-01
2825,cuenta_ahorro,2022-12-11
2825,tarjeta_credito,2023-06-04
2825,inversion,2024-05-29
2825,seguro_vida,2023-06-22
2826,cuenta_nomina,2023-08-17
2826,cuenta_ahorro,2024-05-14
2827,cuenta_nomina,2023-09-14
2827,cuenta_ahorro,2023-05-19
2827,tarjeta_credito,2023-04-07
2828,cuenta_nomina,2023-12-16
2828,cuenta_ahorro,2024-02-21
2829,cuenta_nomina,2024-11-16
2829,inversion,2024-11-27
2830,cuenta_nomina,2024-01-18
2831,cuenta_nomina,2024-12-26
2831,cuenta_ahorro,2024-12-19
2831,inversion,2024-12-21
2832,cuenta_nomina,2024-12-07
2832,cuenta_ahorro,2022-09-30
2833,cuenta_nomina,2024-01-12
2833,cuenta_ahorro,2022-03-28
2834,cuenta_nomina,2021-09-18
2834,seguro_vida,2023-08-20
2835,cuenta_nomina,2024-07-11
2835,cuenta_ahorro,2024-01-26
2835,tarjeta_credito,2024-06-19
2835,prestamo_personal,2023-05-28
2835,seguro_vida,2024-07-03
2836,cuenta_nomina,2020-10-13
2836,cuenta_ahorro,2024-07-20
2837,cuenta_nomina,2023-10-11
2837,cuenta_ahorro,2024-11-28
2837,tarjeta_credito,2023-08-23
2837,inversion,2022-08-21
2837,seguro_vida,2024-12-10
2838,cuenta_nomina,2023-07-20
2838,cuenta_ahorro,2024-04-05
2839,cuenta_nomina,2024-10-31
2840,cuenta_nomina,2023-06-03
2840,tarjeta_credito,2022-09-13
2841,cuenta_nomina,2024-08-25
2841,cuenta_ahorro,2023-04-24
2841,tarjeta_credito,2022-11-30
2841,inversion,2023-04-09
2841,prestamo_personal,2024-05-16
2841,seguro_vida,2022-10-31
2842,cuenta_nomina,2021-10-29
2842,cuenta_ahorro,2024-12-02
2842,tarjeta_credito,2021-12-06
2843,cuenta_nomina,2021-09-10
2844,cuenta_nomina,2023-11-27
2844,cuenta_ahorro,2021-05-14
2844,tarjeta_credito,2021-05-09
2844,prestamo_personal,2021-12-01
2845,cuenta_nomina,2021-08-17
2845,cuenta_ahorro,2024-10-06
2846,cuenta_nomina,2021-11-22
2847,cuenta_nomina,2023-12-10
2847,cuenta_ahorro,2024-04-25
2847,seguro_vida,2024-03-29
2848,cuenta_ahorro,2024-12-08
2848,tarjeta_credito,2024-07-17
2848,seguro_vida,2024-09-10
2849,cuenta_nomina,2023-09-20
2849,cuenta_ahorro,2023-12-10
2849,tarjeta_credito,2024-10-31
2850,cuenta_nomina,2023-06-24
2850,cuenta_ahorro,2023-01-12
2850,tarjeta_credito,2023-12-16
2850,inversion,2024-09-27
2850,prestamo_personal,2022-11-06
2850,seguro_vida,2024-03-14
2851,cuenta_nomina,2022-08-26
2852,cuenta_nomina,2022-09-27
2852,prestamo_personal,2023-08-15
2853,cuenta_nomina,2024-03-30
2854,cuenta_nomina,2023-12-26
2854,prestamo_personal,2023-12-07
2855,cuenta_nomina,2024-09-21
2855,tarjeta_credito,2024-11-04
2855,prestamo_personal,2024-12-19
2855,seguro_vida,2024-08-04
2856,tarjeta_credito,2024-12-08
2856,inversion,2024-09-04
2856,prestamo_personal,2024-08-23
2856,seguro_vida,2024-10-15
2857,cuenta_nomina,2024-12-30
2857,cuenta_ahorro,2024-05-17
2858,cuenta_nomina,2023-08-05
2858,cuenta_ahorro,2023-07-23
2858,tarjeta_credito,2023-12-10
2858,inversion,2024-03-28
2858,seguro_vida,2022-04-17
2859,cuenta_nomina,2024-09-09
2859,cuenta_ahorro,2022-04-25
2859,tarjeta_credito,2022-01-06
2860,cuenta_nomina,2023-11-25
2860,cuenta_ahorro,2024-06-09
2860,seguro_vida,2024-01-26
2861,cuenta_nomina,2022-02-20
2862,cuenta_nomina,2024-04-10
2862,cuenta_ahorro,2023-10-24
2863,cuenta_nomina,2024-04-19
2863,cuenta_ahorro,2023-03-30
2864,cuenta_nomina,2024-09-06
2864,cuenta_ahorro,2020-08-01
2865,cuenta_nomina,2023-11-16
2866,cuenta_nomina,2024-08-30
2866,cuenta_ahorro,2021-02-22
2867,cuenta_nomina,2024-12-05
2867,cuenta_ahorro,2024-12-24
2867,tarjeta_credito,2024-12-21
2867,inversion,2024-12-11
2868,cuenta_nomina,2023-02-03
2868,cuenta_ahorro,2024-01-05
2868,prestamo_personal,2024-08-26
2869,cuenta_nomina,2022-07-07
2870,cuenta_nomina,2023-06-01
2870,cuenta_ahorro,2024-11-08
2870,tarjeta_credito,2023-11-21
2870,prestamo_personal,2023-12-13
2871,cuenta_nomina,2023-08-25
2872,cuenta_nomina,2024-11-21
2873,cuenta_nomina,2024-07-23
2873,cuenta_ahorro,2024-03-10
2873,tarjeta_credito,2024-11-05
2873,inversion,2023-07-23
2873,prestamo_personal,2024-11-03
2873,seguro_vida,2024-07-19
2874,cuenta_nomina,2023-12-19
2874,cuenta_ahorro,2024-02-19
2875,cuenta_nomina,2022-09-04
2875,cuenta_ahorro,2023-08-09
2875,prestamo_personal,2023-08-01
2876,cuenta_nomina,2024-11-11
2876,tarjeta_credito,2021-01-19
2877,cuenta_nomina,2022-09-03
2877,prestamo_personal,2024-01-25
2878,cuenta_nomina,2024-02-23
2878,cuenta_ahorro,2024-04-11
2879,cuenta_nomina,2024-02-04
2879,tarjeta_credito,2021-01-07
2880,cuenta_nomina,2023-09-02
2880,cuenta_ahorro,2024-03-08
2881,cuenta_nomina,2024-03-11
2881,tarjeta_credito,2023-10-24
2882,cuenta_nomina,2024-03-30
2882,prestamo_personal,2023-03-24
2883,cuenta_nomina,2023-11-28
2883,tarjeta_credito,2024-08-18
2884,cuenta_nomina,2024-11-26
2885,cuenta_nomina,2022-08-30
2885,prestamo_personal,2023-05-12
2886,cuenta_nomina,2024-05-04
2886,cuenta_ahorro,2021-03-23
2887,cuenta_nomina,2022-01-26
2887,seguro_vida,2022-10-02
2888,cuenta_nomina,2020-11-05
2889,cuenta_nomina,2024-06-11
2890,cuenta_nomina,2023-10-06
2890,tarjeta_credito,2023-01-18
2890,seguro_vida,2024-10-07
2891,cuenta_nomina,2020-07-21
2891,cuenta_ahorro,2021-07-28
2892,cuenta_nomina,2024-12-25
2892,tarjeta_credito,2024-07-27
2893,cuenta_nomina,2024-05-15
2893,cuenta_ahorro,2022-10-24
2894,cuenta_nomina,2022-04-20
2894,cuenta_ahorro,2023-12-24
2894,prestamo_personal,2023-04-10
2895,cuenta_ahorro,2024-12-09
2896,cuenta_nomina,2023-02-11
2896,cuenta_ahorro,2024-08-28
2897,cuenta_nomina,2023-02-02
2897,tarjeta_credito,2021-02-06
2898,cuenta_nomina,2022-04-30
2898,cuenta_ahorro,2022-02-14
2898,tarjeta_credito,2022-08-14
2898,prestamo_personal,2023-04-30
2898,seguro_vida,2020-10-15
2899,cuenta_nomina,2024-11-02
2899,tarjeta_credito,2024-07-01
2899,prestamo_personal,2022-09-16
2900,cuenta_nomina,2024-11-10
2900,inversion,2024-09-04
2901,cuenta_nomina,2024-06-12
2901,tarjeta_credito,2024-11-25
2902,cuenta_nomina,2024-08-13
2903,cuenta_nomina,2023-12-28
2903,cuenta_ahorro,2022-11-22
2903,prestamo_personal,2023-05-24
2904,cuenta_nomina,2024-05-29
2904,tarjeta_credito,2022-04-16
2905,cuenta_ahorro,2024-08-31
2905,prestamo_personal,2024-12-22
2906,cuenta_nomina,2024-05-20
2906,cuenta_ahorro,2024-08-30
2907,cuenta_nomina,2021-05-06
2907,inversion,2024-10-11
2908,cuenta_nomina,2022-08-21
2908,cuenta_ahorro,2022-11-17
2908,tarjeta_credito,2022-07-01
2909,tarjeta_credito,2024-03-30
2909,seguro_vida,2024-03-14
2910,cuenta_nomina,2024-06-06
2910,tarjeta_credito,2024-11-13
2911,cuenta_nomina,2022-12-10
2912,cuenta_nomina,2024-03-23
2912,cuenta_ahorro,2024-01-01
2912,tarjeta_credito,2023-09-05
2912,prestamo_personal,2024-12-29
2912,seguro_vida,2022-04-03
2913,cuenta_nomina,2024-06-21
2914,cuenta_nomina,2021-03-14
2914,cuenta_ahorro,2024-08-01
2914,tarjeta_credito,2020-06-19
2914,seguro_vida,2021-11-26
2915,cuenta_nomina,2024-03-07
2916,cuenta_nomina,2024-05-06
2916,cuenta_ahorro,2023-10-10
2917,cuenta_ahorro,2024-12-28
2917,tarjeta_credito,2024-12-19
2917,prestamo_personal,2024-12-21
2917,seguro_vida,2024-12-27
2918,cuenta_nomina,2023-03-26
2918,cuenta_ahorro,2023-06-24
2918,tarjeta_credito,2024-03-29
2918,inversion,2024-08-19
2918,prestamo_personal,2023-12-20
2918,seguro_vida,2024-11-10
2919,cuenta_nomina,2024-04-20
2919,cuenta_ahorro,2024-01-11
2919,tarjeta_credito,2024-04-11
2919,inversion,2024-12-16
2920,cuenta_nomina,2022-09-15
2920,cuenta_ahorro,2023-08-15
2920,tarjeta_credito,2023-10-06
2920,prestamo_personal,2022-09-13
2921,tarjeta_credito,2024-01-14
2922,cuenta_nomina,2023-04-17
2922,cuenta_ahorro,2022-11-27
2922,prestamo_personal,2024-01-19
2923,cuenta_nomina,2024-07-08
2923,tarjeta_credito,2024-10-01
2923,inversion,2024-06-25
2923,seguro_vida,2024-11-02
2924,cuenta_nomina,2024-10-17
2924,cuenta_ahorro,2024-08-26
2925,cuenta_nomina,2024-03-29
2925,cuenta_ahorro,2024-11-11
2925,tarjeta_credito,2024-01-23
