cliente_id,edad,genero,ubicacion,antiguedad_dias,segmento,ingreso_mensual
1221,36,F,1613.0,491,Masivo,8300.0
1222,59,F,615.0,919,Masivo,9800.0
1223,49,M,940.0,1490,Masivo,11400.0
1224,26,M,347.0,646,Alto,28300.0
1225,47,F,1823.0,533,Masivo,14100.0
1226,69,F,343.0,1684,Masivo,16400.0
1227,28,M,629.0,1628,Masivo,13000.0
1228,59,M,1522.0,297,Masivo,19500.0
1229,29,M,,550,Alto,38200.0
1230,39,M,1379.0,1249,Masivo,11100.0
1231,54,M,146.0,1265,Masivo,9300.0
1232,30,M,1.0,153,Alto,41700.0
1233,72,F,491.0,1506,Masivo,12700.0
1234,43,F,723.0,1049,Masivo,14700.0
1235,50,F,1523.0,841,Masivo,8200.0
1236,43,M,1772.0,872,Masivo,12900.0
1237,29,M,1570.0,345,Alto,29400.0
1238,48,F,48.0,1515,Masivo,17600.0
1239,33,M,,1002,Premium,92200.0
1240,42,M,381.0,1353,Masivo,17000.0
1241,66,F,516.0,191,Medio,19400.0
1242,39,M,143.0,1635,Masivo,8900.0
1243,64,F,1093.0,247,Medio,25900.0
1244,34,F,772.0,938,Premium,82800.0
1245,62,M,617.0,1032,Masivo,7800.0
1246,60,M,990.0,1141,Masivo,15200.0
1247,37,M,485.0,1533,Masivo,6600.0
1248,61,F,73.0,308,Medio,19700.0
1249,75,F,572.0,791,Masivo,15600.0
1250,67,M,1693.0,1230,Masivo,13400.0
1251,25,M,197.0,735,Premium,78100.0
1252,78,M,1154.0,665,Masivo,13300.0
1253,57,F,871.0,732,Masivo,12100.0
1254,79,M,594.0,1611,Masivo,7600.0
1255,27,F,1216.0,325,Alto,29600.0
1256,56,M,144.0,384,Masivo,10100.0
1257,62,F,324.0,1039,Masivo,13300.0
1258,48,F,945.0,1491,Masivo,12800.0
1259,69,F,1543.0,1566,Masivo,10500.0
1260,31,F,232.0,1715,Masivo,11500.0
1261,61,M,1756.0,1616,Masivo,12800.0
1262,73,M,973.0,1031,Masivo,12600.0
1263,51,F,546.0,548,Masivo,13300.0
1264,63,F,285.0,1150,Masivo,9500.0
1265,76,M,686.0,1176,Masivo,9700.0
1266,21,M,1308.0,899,Alto,37100.0
1267,75,M,947.0,1626,Masivo,12700.0
1268,54,M,827.0,1352,Masivo,10300.0
1269,28,F,1136.0,1760,Masivo,13900.0
1270,51,F,669.0,191,Masivo,13800.0
1271,61,F,1059.0,379,Masivo,7800.0
1272,55,F,1.0,1755,Masivo,15000.0
1273,75,M,967.0,172,Masivo,13600.0
1274,69,F,575.0,1508,Masivo,14900.0
1275,26,F,1723.0,383,Alto,37300.0
1276,47,F,1341.0,415,Masivo,6000.0
1277,53,M,892.0,1048,Masivo,12900.0
1278,69,M,1522.0,1359,Masivo,9000.0
1279,19,M,1051.0,271,Premium,95200.0
1280,70,F,,973,Masivo,8900.0
1281,31,M,984.0,1512,Masivo,8900.0
1282,20,M,753.0,781,Premium,73900.0
1283,62,M,1260.0,334,Masivo,6000.0
1284,21,F,1728.0,765,Alto,54400.0
1285,22,M,1371.0,310,Alto,55800.0
1286,48,F,340.0,597,Masivo,11600.0
1287,44,M,1046.0,291,Medio,27200.0
1288,26,M,848.0,442,Alto,53800.0
1289,80,F,1506.0,862,Masivo,14400.0
1290,79,M,1641.0,1189,Masivo,11600.0
1291,75,M,709.0,1450,Masivo,9900.0
1292,73,M,878.0,1633,Masivo,13600.0
1293,42,F,961.0,895,Masivo,9000.0
1294,61,F,1106.0,1307,Masivo,11500.0
1295,73,M,1568.0,161,Medio,24500.0
1296,59,F,973.0,113,Masivo,10600.0
1297,25,F,426.0,977,Premium,75800.0
1298,52,F,248.0,146,Medio,32500.0
1299,26,F,470.0,1530,Masivo,12700.0
1300,32,F,363.0,1821,Masivo,12100.0
1301,66,F,521.0,1787,Masivo,12900.0
1302,37,M,1222.0,1152,Masivo,11600.0
1303,64,F,1435.0,840,Masivo,8800.0
1304,52,M,1455.0,83,Masivo,9600.0
1305,32,M,611.0,574,Alto,24200.0
1306,40,M,1567.0,1182,Masivo,11700.0
1307,30,M,1783.0,122,Alto,35800.0
1308,64,F,1302.0,1592,Masivo,10500.0
1309,20,M,569.0,1506,Masivo,12500.0
1310,44,M,179.0,897,Masivo,15900.0
1311,77,M,1552.0,492,Masivo,9600.0
1312,19,M,988.0,65,Premium,24500.0
1313,22,F,1297.0,1723,Masivo,11500.0
1314,20,M,1186.0,814,Premium,84200.0
1315,61,F,1040.0,327,Medio,20300.0
1316,21,M,652.0,1174,Masivo,13800.0
1317,20,F,1364.0,129,Alto,36400.0
1318,32,M,45.0,1121,Masivo,12300.0
1319,66,M,1434.0,461,Masivo,10900.0
1320,21,M,704.0,1243,Masivo,11600.0
1321,36,F,1154.0,1591,Masivo,12100.0
1322,76,F,1744.0,1358,Masivo,15900.0
1323,38,M,1571.0,79,Medio,21100.0
1324,67,F,583.0,515,Masivo,18300.0
1325,38,F,287.0,594,Masivo,17700.0
1326,74,F,1034.0,583,Masivo,14000.0
1327,60,F,670.0,1764,Masivo,7300.0
1328,44,M,1651.0,1215,Masivo,12900.0
1329,21,F,1740.0,56,Alto,61100.0
1330,55,F,1518.0,187,Medio,25800.0
1331,76,M,1316.0,114,Medio,31500.0
1332,61,M,447.0,986,Masivo,8700.0
1333,49,M,74.0,537,Masivo,7800.0
1334,40,M,429.0,344,Masivo,13800.0
1335,60,M,657.0,728,Masivo,8800.0
1336,51,M,1361.0,1297,Masivo,11900.0
1337,44,M,368.0,1118,Masivo,14000.0
1338,37,F,695.0,925,Masivo,9600.0
1339,66,F,913.0,274,Medio,29000.0
1340,33,M,1038.0,1457,Masivo,7200.0
1341,37,M,132.0,1362,Masivo,20000.0
1342,27,F,1644.0,265,Alto,45600.0
1343,76,F,988.0,997,Masivo,17900.0
1344,44,M,1457.0,338,Medio,24400.0
1345,53,M,810.0,787,Masivo,16500.0
1346,42,F,831.0,643,Masivo,13200.0
1347,31,M,567.0,666,Alto,58900.0
1348,23,F,1213.0,822,Alto,52100.0
1349,72,M,1290.0,1142,Masivo,10300.0
1350,52,F,860.0,1158,Masivo,17800.0
1351,30,F,1360.0,1095,Masivo,12900.0
1352,42,M,199.0,1185,Masivo,16900.0
1353,56,F,301.0,724,Masivo,9300.0
1354,22,F,556.0,781,Premium,28200.0
1355,66,F,748.0,282,Medio,21900.0
1356,60,M,87.0,1103,Masivo,11700.0
1357,48,M,1361.0,1278,Masivo,13300.0
1358,76,F,558.0,899,Masivo,10100.0
1359,79,F,1346.0,1536,Masivo,12200.0
1360,31,M,1533.0,238,Alto,48900.0
1361,79,F,278.0,1042,Masivo,15000.0
1362,65,F,1075.0,1095,Masivo,10400.0
1363,48,F,1043.0,1798,Masivo,13400.0
1364,62,M,647.0,443,Masivo,10900.0
1365,31,F,143.0,192,Premium,96500.0
1366,33,M,1411.0,93,Alto,51800.0
1367,67,F,840.0,1173,Masivo,13500.0
1368,47,F,893.0,547,Masivo,14500.0
1369,40,M,1527.0,1038,Masivo,9200.0
1370,41,M,546.0,1193,Masivo,13800.0
1371,49,F,1681.0,963,Masivo,12900.0
1372,69,F,516.0,938,Masivo,6300.0
1373,48,M,106.0,1109,Masivo,13000.0
1374,38,F,642.0,1036,Masivo,12300.0
1375,41,F,866.0,774,Masivo,13700.0
1376,20,F,895.0,652,Alto,34500.0
1377,32,F,1675.0,636,Alto,50500.0
1378,19,M,477.0,874,Alto,39500.0
1379,77,F,1462.0,1778,Masivo,13300.0
1380,64,M,679.0,1044,Masivo,6900.0
1381,27,F,135.0,905,Alto,24200.0
1382,32,F,378.0,1414,Masivo,11000.0
1383,71,F,242.0,1318,Masivo,9400.0
1384,53,F,1272.0,70,Medio,24800.0
1385,61,M,801.0,1467,Masivo,14100.0
1386,66,M,1322.0,283,Masivo,14400.0
1387,79,F,544.0,1770,Masivo,9000.0
1388,65,M,180.0,232,Medio,26000.0
1389,28,M,576.0,455,Alto,40200.0
1390,40,M,1250.0,596,Masivo,14100.0
1391,64,M,882.0,1021,Masivo,6400.0
1392,29,M,1566.0,1708,Masivo,14400.0
1393,52,M,343.0,436,Masivo,14100.0
1394,79,M,1625.0,1066,Masivo,20200.0
1395,20,F,741.0,862,Alto,36900.0
1396,22,M,792.0,546,Alto,54600.0
1397,60,F,57.0,112,Medio,16900.0
1398,18,M,90.0,616,Alto,48000.0
1399,71,F,1612.0,898,Masivo,16100.0
1400,22,M,997.0,282,Premium,47300.0
1401,18,M,1175.0,936,Premium,70800.0
1402,47,F,1483.0,1354,Masivo,13200.0
1403,57,F,1193.0,1717,Masivo,14600.0
1404,77,M,1799.0,1064,Masivo,10600.0
1405,48,M,1379.0,255,Medio,23100.0
1406,19,M,,1644,Masivo,8900.0
1407,53,F,421.0,1687,Masivo,10900.0
1408,19,M,219.0,1511,Masivo,6000.0
1409,35,M,663.0,635,Masivo,13900.0
1410,36,M,,336,Medio,21500.0
1411,70,M,300.0,1626,Masivo,12200.0
1412,45,M,524.0,950,Masivo,12200.0
1413,76,F,284.0,1336,Masivo,11300.0
1414,76,F,570.0,590,Masivo,8000.0
1415,27,M,422.0,836,Premium,91200.0
1416,57,F,307.0,1610,Masivo,8200.0
1417,70,M,655.0,678,Masivo,9400.0
1418,68,M,522.0,1420,Masivo,7100.0
1419,41,F,863.0,848,Masivo,15600.0
1420,47,M,573.0,1333,Masivo,10500.0
1421,62,M,1534.0,1087,Masivo,8100.0
1422,61,F,1449.0,1279,Masivo,14600.0
1423,23,M,1231.0,1052,Alto,43500.0
1424,72,M,1191.0,864,Masivo,11000.0
1425,20,M,368.0,251,Alto,54600.0
1426,42,M,561.0,1470,Masivo,12600.0
1427,48,F,1174.0,1156,Masivo,9800.0
1428,18,F,898.0,1585,Masivo,17000.0
1429,23,F,247.0,382,Alto,46500.0
1430,45,M,1634.0,1752,Masivo,11900.0
1431,39,M,474.0,1104,Masivo,17400.0
1432,72,M,1488.0,960,Masivo,12900.0
1433,75,M,926.0,1444,Masivo,14400.0
1434,20,F,754.0,503,Alto,55800.0
1435,75,M,1493.0,708,Masivo,11300.0
1436,74,F,1108.0,207,Medio,26600.0
1437,35,M,917.0,1169,Masivo,15400.0
1438,22,M,1426.0,206,Alto,44000.0
1439,35,M,820.0,19,Masivo,10200.0
1440,54,M,546.0,1730,Masivo,10500.0
1441,29,M,778.0,992,Alto,63100.0
1442,38,F,,691,Masivo,11000.0
1443,31,F,1217.0,604,Premium,105600.0
1444,66,M,1169.0,69,Masivo,14000.0
1445,70,M,820.0,1469,Masivo,11800.0
1446,22,M,1330.0,1697,Masivo,14200.0
1447,54,M,1016.0,609,Masivo,16200.0
1448,71,F,1644.0,1290,Masivo,13000.0
1449,61,F,897.0,1095,Masivo,15300.0
1450,39,F,1262.0,983,Masivo,7300.0
1451,65,M,486.0,694,Masivo,11100.0
1452,62,M,1734.0,1081,Masivo,13500.0
1453,50,M,1408.0,1217,Masivo,15700.0
1454,40,M,552.0,1347,Masivo,13000.0
1455,45,F,237.0,998,Masivo,17500.0
1456,22,M,373.0,973,Alto,42600.0
1457,67,F,509.0,1346,Masivo,12500.0
1458,56,F,1578.0,42,Medio,27200.0
1459,67,F,283.0,943,Masivo,17800.0
1460,58,F,837.0,423,Masivo,13000.0
1461,46,F,758.0,763,Masivo,13300.0
1462,40,M,1412.0,1733,Masivo,11100.0
1463,42,M,196.0,728,Masivo,11800.0
1464,61,M,1170.0,1081,Masivo,11600.0
1465,42,F,1234.0,529,Masivo,12900.0
1466,57,M,641.0,1359,Masivo,13000.0
1467,33,M,1289.0,271,Alto,46800.0
1468,23,F,1389.0,1100,Masivo,6000.0
1469,42,F,725.0,433,Masivo,9500.0
1470,58,M,1120.0,958,Masivo,14300.0
1471,42,M,854.0,1170,Masivo,14900.0
1472,24,F,1106.0,428,Alto,58000.0
1473,78,F,1186.0,932,Masivo,11700.0
1474,41,M,713.0,494,Masivo,9300.0
1475,24,M,1203.0,547,Alto,64600.0
1476,29,F,960.0,409,Premium,82900.0
1477,53,M,718.0,1174,Masivo,10300.0
1478,44,M,1335.0,68,Medio,23200.0
1479,23,M,1159.0,1721,Masivo,12300.0
1480,23,F,463.0,990,Premium,111900.0
1481,68,F,327.0,318,Masivo,10900.0
1482,42,F,,1698,Masivo,15100.0
1483,44,M,1510.0,45,Medio,27500.0
1484,23,M,1714.0,1381,Masivo,10700.0
1485,53,M,515.0,214,Medio,17400.0
1486,80,M,1028.0,1162,Masivo,11700.0
1487,51,M,1553.0,1076,Masivo,10700.0
1488,42,F,1755.0,717,Masivo,7900.0
1489,35,M,536.0,1510,Masivo,10100.0
1490,49,M,310.0,803,Masivo,14200.0
1491,28,M,620.0,473,Premium,82000.0
1492,44,M,1809.0,1444,Masivo,12300.0
1493,68,M,355.0,770,Masivo,11900.0
1494,34,M,171.0,474,Alto,43900.0
1495,64,M,835.0,227,Medio,25800.0
1496,56,F,970.0,353,Masivo,9200.0
1497,47,M,640.0,173,Masivo,12400.0
1498,37,F,,117,Medio,16500.0
1499,43,F,162.0,1603,Masivo,6100.0
1500,57,M,416.0,532,Masivo,11800.0
1501,73,M,464.0,396,Masivo,13200.0
1502,39,M,1094.0,1190,Masivo,14100.0
1503,70,F,214.0,1625,Masivo,10400.0
1504,80,F,49.0,1076,Masivo,11800.0
1505,37,M,1650.0,1263,Masivo,14100.0
1506,78,M,1502.0,1779,Masivo,10400.0
1507,48,M,650.0,1615,Masivo,13200.0
1508,79,F,225.0,16,Masivo,9700.0
1509,38,M,1692.0,514,Masivo,6000.0
1510,62,M,1399.0,1116,Masivo,18100.0
1511,79,F,1325.0,660,Masivo,10000.0
1512,33,M,923.0,128,Alto,47000.0
1513,35,F,1211.0,550,Masivo,15500.0
1514,43,F,224.0,154,Medio,22900.0
1515,77,F,1600.0,349,Medio,23800.0
1516,55,M,1016.0,64,Medio,18800.0
1517,29,F,1466.0,1227,Masivo,14300.0
1518,53,F,1070.0,66,Masivo,13500.0
1519,64,F,338.0,123,Medio,26800.0
1520,63,F,281.0,1067,Masivo,9400.0
1521,69,M,703.0,1075,Masivo,15600.0
1522,62,F,1212.0,230,Medio,26700.0
1523,72,F,1100.0,676,Masivo,9800.0
1524,44,F,689.0,387,Masivo,12100.0
1525,26,M,1006.0,218,Premium,105100.0
1526,33,M,1608.0,1285,Masivo,14800.0
1527,27,M,123.0,656,Alto,55000.0
1528,68,F,888.0,208,Masivo,12800.0
1529,46,M,438.0,155,Medio,22700.0
1530,48,F,456.0,776,Masivo,7500.0
1531,52,M,1223.0,832,Masivo,8400.0
1532,76,F,853.0,1472,Masivo,9600.0
1533,44,F,264.0,1082,Masivo,16900.0
1534,68,F,1801.0,1295,Masivo,15900.0
1535,62,F,1418.0,1821,Masivo,13900.0
1536,52,M,549.0,1366,Masivo,13200.0
1537,76,F,1449.0,1768,Masivo,12200.0
1538,67,M,159.0,14,Medio,19700.0
1539,60,F,1273.0,511,Masivo,7100.0
1540,59,F,840.0,727,Masivo,10800.0
1541,54,F,554.0,1671,Masivo,8600.0
1542,61,F,834.0,537,Masivo,14900.0
1543,79,F,923.0,1153,Masivo,12100.0
1544,79,M,1149.0,67,Medio,20900.0
1545,24,M,,565,Premium,96900.0
1546,34,M,805.0,404,Premium,90300.0
1547,65,M,577.0,1233,Masivo,10600.0
1548,55,F,105.0,495,Masivo,11800.0
1549,32,F,823.0,1355,Masivo,13700.0
1550,43,M,845.0,449,Masivo,8200.0
1551,61,M,1482.0,1571,Masivo,14000.0
1552,50,M,1231.0,912,Masivo,9700.0
1553,19,F,1803.0,705,Premium,69800.0
1554,36,M,394.0,1099,Masivo,6400.0
1555,79,M,1127.0,297,Masivo,7200.0
1556,71,F,7.0,49,Medio,27100.0
1557,27,M,1615.0,1026,Premium,93200.0
1558,39,F,1025.0,1212,Masivo,11800.0
1559,31,M,1136.0,1822,Masivo,11500.0
1560,40,F,1664.0,307,Masivo,9300.0
1561,46,F,1396.0,357,Masivo,10500.0
1562,46,F,1558.0,66,Medio,30400.0
1563,37,F,1639.0,1583,Masivo,14900.0
1564,63,F,1097.0,479,Masivo,11700.0
1565,72,F,101.0,514,Masivo,15300.0
1566,24,F,1123.0,871,Alto,57000.0
1567,28,F,1538.0,755,Alto,47800.0
1568,65,M,541.0,1415,Masivo,13000.0
1569,29,M,1036.0,1413,Masivo,13100.0
1570,39,M,100.0,1682,Masivo,13800.0
1571,79,M,697.0,1053,Masivo,16200.0
1572,69,M,632.0,682,Masivo,14500.0
1573,29,M,260.0,82,Alto,43300.0
1574,60,M,874.0,1746,Masivo,12600.0
1575,19,F,1556.0,570,Alto,62300.0
1576,74,M,520.0,812,Masivo,9500.0
1577,55,F,1398.0,1605,Masivo,10500.0
1578,18,M,204.0,1053,Premium,63000.0
1579,31,M,1822.0,905,Alto,45300.0
1580,63,M,1165.0,743,Masivo,12300.0
1581,22,F,311.0,471,Alto,47100.0
1582,69,F,978.0,1646,Masivo,9000.0
1583,29,F,1130.0,812,Premium,80000.0
1584,30,M,886.0,1591,Masivo,17000.0
1585,34,M,1539.0,26,Premium,72100.0
1586,49,M,810.0,716,Masivo,14700.0
1587,58,M,450.0,523,Masivo,8500.0
1588,42,M,616.0,948,Masivo,17500.0
1589,55,M,278.0,1717,Masivo,9800.0
1590,40,F,892.0,542,Masivo,10000.0
1591,57,F,825.0,879,Masivo,11200.0
1592,61,F,328.0,211,Masivo,15100.0
1593,37,M,26.0,27,Masivo,11300.0
1594,55,M,169.0,229,Medio,25000.0
1595,26,M,791.0,1671,Masivo,7900.0
1596,33,M,732.0,965,Alto,49100.0
1597,29,F,975.0,269,Alto,38500.0
1598,27,F,117.0,798,Premium,81200.0
1599,44,F,929.0,1690,Masivo,8800.0
1600,54,M,646.0,558,Masivo,11500.0
1601,29,F,106.0,1240,Masivo,16700.0
1602,52,F,1809.0,1783,Masivo,14000.0
1603,59,M,1210.0,70,Medio,19600.0
1604,29,F,1302.0,1587,Masivo,6000.0
1605,49,M,455.0,1128,Masivo,12700.0
1606,29,M,1525.0,1719,Masivo,9600.0
1607,46,M,79.0,1076,Masivo,14200.0
1608,73,F,1058.0,803,Masivo,11500.0
1609,18,F,1023.0,632,Premium,106600.0
1610,30,F,1234.0,615,Alto,30700.0
1611,79,F,835.0,651,Masivo,11500.0
1612,59,F,1628.0,1599,Masivo,6500.0
1613,61,M,1548.0,333,Medio,24700.0
1614,63,M,1430.0,356,Medio,23300.0
1615,49,F,29.0,931,Masivo,10800.0
1616,54,M,299.0,1744,Masivo,12400.0
1617,66,F,1216.0,1696,Masivo,8200.0
1618,20,M,166.0,1567,Masivo,8300.0
1619,52,F,1818.0,1565,Masivo,13300.0
1620,67,F,833.0,1461,Masivo,10500.0
1621,65,F,858.0,1417,Masivo,9100.0
1622,49,M,283.0,1386,Masivo,13000.0
1623,25,M,1015.0,1024,Alto,47400.0
1624,35,F,506.0,1780,Masivo,10300.0
1625,70,M,231.0,1740,Masivo,12700.0
1626,52,F,69.0,393,Masivo,7600.0
1627,20,F,1093.0,611,Alto,48800.0
1628,46,M,1198.0,1701,Masivo,11700.0
1629,45,F,31.0,1547,Masivo,14200.0
1630,71,F,1557.0,1082,Masivo,12300.0
1631,33,M,941.0,341,Alto,37100.0
1632,20,F,1410.0,1657,Masivo,12000.0
1633,40,F,454.0,1705,Masivo,13200.0
1634,23,M,13.0,915,Premium,60800.0
1635,25,M,371.0,1315,Masivo,9600.0
1636,33,F,1229.0,697,Premium,80700.0
1637,65,F,821.0,468,Masivo,6000.0
1638,40,F,200.0,216,Medio,25600.0
1639,57,F,1522.0,884,Masivo,15300.0
1640,28,F,942.0,256,Alto,42400.0
1641,68,M,815.0,1196,Masivo,13200.0
1642,31,M,1613.0,700,Alto,38400.0
1643,54,F,804.0,831,Masivo,9200.0
1644,35,F,978.0,1329,Masivo,8500.0
1645,28,M,516.0,1114,Masivo,9000.0
1646,63,M,757.0,782,Masivo,11600.0
1647,54,F,1177.0,1813,Masivo,12100.0
1648,72,F,398.0,605,Masivo,14200.0
1649,75,M,1811.0,1717,Masivo,6000.0
1650,24,F,1774.0,801,Premium,63600.0
1651,66,M,929.0,1725,Masivo,13200.0
1652,76,F,1656.0,613,Masivo,12600.0
1653,35,F,921.0,1732,Masivo,12700.0
1654,26,M,222.0,1407,Masivo,11100.0
1655,26,M,1031.0,1296,Masivo,10900.0
1656,63,M,803.0,1777,Masivo,14000.0
1657,33,F,228.0,1008,Alto,42400.0
1658,61,F,1090.0,1673,Masivo,7200.0
1659,27,F,829.0,934,Alto,38200.0
1660,35,F,1222.0,813,Masivo,15500.0
1661,42,F,463.0,237,Medio,26500.0
1662,58,M,634.0,1567,Masivo,11300.0
1663,67,M,991.0,1821,Masivo,11500.0
1664,50,F,768.0,1466,Masivo,11400.0
1665,62,M,1133.0,1727,Masivo,11800.0
1666,41,F,338.0,1061,Masivo,12700.0
1667,49,F,508.0,227,Medio,29300.0
1668,18,M,53.0,860,Alto,33100.0
1669,72,F,1823.0,433,Masivo,12200.0
1670,64,M,396.0,1551,Masivo,16500.0
1671,58,M,1637.0,677,Masivo,12700.0
1672,40,M,1154.0,84,Masivo,16800.0
1673,68,M,818.0,1190,Masivo,15500.0
1674,31,M,1528.0,1730,Masivo,13600.0
1675,70,M,1437.0,1163,Masivo,10300.0
1676,35,F,118.0,1738,Masivo,13400.0
1677,36,F,1507.0,395,Masivo,15500.0
1678,54,M,1102.0,952,Masivo,19000.0
1679,72,M,295.0,1817,Masivo,14600.0
1680,39,M,1110.0,1173,Masivo,14800.0
1681,66,M,1504.0,818,Masivo,13600.0
1682,24,M,521.0,1657,Masivo,13000.0
1683,71,F,101.0,661,Masivo,10400.0
1684,25,F,226.0,1542,Masivo,12500.0
1685,28,F,67.0,396,Alto,38900.0
1686,18,F,1504.0,647,Alto,34900.0
1687,45,M,1182.0,977,Masivo,11300.0
1688,62,M,280.0,1314,Masivo,10900.0
1689,74,F,975.0,1739,Masivo,9100.0
1690,28,F,844.0,1337,Masivo,13100.0
1691,74,F,1000.0,380,Masivo,6900.0
1692,59,F,1066.0,1820,Masivo,12500.0
1693,23,F,1230.0,466,Premium,94200.0
1694,75,F,1499.0,100,Medio,26700.0
1695,21,F,286.0,328,Alto,34700.0
1696,37,F,639.0,936,Masivo,10900.0
1697,66,M,1214.0,476,Masivo,12100.0
1698,59,F,1221.0,835,Masivo,6000.0
1699,24,F,,367,Alto,49200.0
1700,48,F,835.0,1495,Masivo,15000.0
1701,55,F,1725.0,455,Masivo,12300.0
1702,61,F,1328.0,1139,Masivo,9300.0
1703,18,F,816.0,173,Premium,71000.0
1704,70,M,119.0,335,Masivo,12700.0
1705,73,M,1215.0,324,Medio,32700.0
1706,26,F,929.0,752,Alto,56200.0
1707,32,F,1795.0,105,Alto,41100.0
1708,64,F,379.0,1246,Masivo,14600.0
1709,24,F,1391.0,1794,Masivo,15700.0
1710,74,F,712.0,1782,Masivo,11500.0
1711,42,M,623.0,1030,Masivo,13500.0
1712,66,F,155.0,257,Medio,22700.0
1713,59,M,1576.0,1824,Masivo,11400.0
1714,27,F,1634.0,137,Alto,55600.0
1715,54,M,,1223,Masivo,8800.0
1716,59,F,942.0,152,Masivo,15100.0
1717,40,M,1712.0,1032,Masivo,12100.0
1718,58,M,1160.0,822,Masivo,11500.0
1719,76,F,348.0,1570,Masivo,16100.0
1720,61,M,1711.0,308,Medio,25600.0
1721,31,M,444.0,1137,Masivo,13700.0
1722,24,F,778.0,1798,Masivo,16900.0
1723,25,F,1145.0,1677,Masivo,6000.0
1724,42,M,1546.0,969,Masivo,14000.0
1725,45,F,195.0,907,Masivo,10000.0
1726,26,M,1035.0,1470,Masivo,11900.0
1727,59,F,1575.0,53,Masivo,9900.0
1728,53,M,900.0,1277,Masivo,13600.0
1729,64,M,1016.0,803,Masivo,16000.0
1730,67,F,708.0,1104,Masivo,15900.0
1731,19,F,1501.0,843,Premium,88300.0
1732,60,M,90.0,232,Medio,22400.0
1733,31,F,1357.0,439,Alto,66700.0
1734,50,M,1679.0,223,Medio,28500.0
1735,43,M,1706.0,1164,Masivo,8400.0
1736,21,F,1294.0,859,Alto,49600.0
1737,68,F,621.0,1055,Masivo,15100.0
1738,49,F,839.0,422,Masivo,16100.0
1739,33,F,62.0,1133,Masivo,14200.0
1740,56,M,392.0,977,Masivo,10400.0
1741,74,F,1313.0,337,Medio,24900.0
1742,41,M,1431.0,1532,Masivo,6600.0
1743,26,F,881.0,1600,Masivo,11300.0
1744,71,F,1169.0,1232,Masivo,12900.0
1745,41,F,1528.0,166,Masivo,15100.0
1746,29,M,1468.0,1356,Masivo,9500.0
1747,79,M,79.0,585,Masivo,14100.0
1748,22,F,,1127,Masivo,11000.0
1749,22,F,,224,Alto,54300.0
1750,31,M,210.0,1680,Masivo,6700.0
1751,21,F,96.0,894,Alto,47000.0
1752,43,F,844.0,1525,Masivo,12300.0
1753,58,F,133.0,791,Masivo,6800.0
1754,67,M,1403.0,788,Masivo,12700.0
1755,62,M,39.0,1317,Masivo,13500.0
1756,58,F,1823.0,1659,Masivo,12100.0
1757,57,F,1058.0,242,Medio,15900.0
1758,23,F,1671.0,1142,Masivo,9900.0
1759,50,F,1667.0,1019,Masivo,11700.0
1760,80,M,876.0,158,Medio,23300.0
1761,52,M,852.0,512,Masivo,12200.0
1762,55,M,315.0,177,Medio,21600.0
1763,71,F,267.0,870,Masivo,12700.0
1764,59,F,996.0,357,Medio,32100.0
1765,62,F,204.0,1237,Masivo,14400.0
1766,79,M,1344.0,83,Medio,32000.0
1767,21,M,1264.0,914,Alto,41900.0
1768,77,M,1773.0,1162,Masivo,12900.0
1769,47,F,823.0,1153,Masivo,8800.0
1770,21,F,311.0,537,Alto,24000.0
1771,65,F,605.0,94,Medio,25500.0
1772,29,M,1244.0,441,Alto,42400.0
1773,63,M,229.0,344,Medio,27000.0
1774,18,F,1152.0,1726,Masivo,13400.0
1775,78,F,1383.0,527,Masivo,17100.0
1776,51,F,29.0,706,Masivo,12800.0
1777,64,F,1447.0,1613,Masivo,12800.0
1778,41,F,967.0,1638,Masivo,13300.0
1779,67,M,229.0,962,Masivo,10700.0
1780,64,M,1562.0,1607,Masivo,11100.0
1781,67,F,326.0,1387,Masivo,11700.0
1782,39,F,1722.0,1350,Masivo,15000.0
1783,35,F,165.0,1597,Masivo,11900.0
1784,34,M,1151.0,193,Alto,27500.0
1785,54,M,92.0,139,Masivo,19700.0
1786,49,M,466.0,718,Masivo,14000.0
1787,41,M,401.0,1463,Masivo,12700.0
1788,72,F,514.0,1527,Masivo,14900.0
1789,41,F,1796.0,1700,Masivo,11700.0
1790,67,F,601.0,666,Masivo,12200.0
1791,54,F,468.0,161,Masivo,13400.0
1792,25,M,1756.0,520,Alto,47300.0
1793,50,F,,353,Medio,25000.0
1794,72,M,113.0,1115,Masivo,15200.0
1795,33,F,730.0,589,Premium,43100.0
1796,41,M,1343.0,1393,Masivo,10700.0
1797,27,F,1584.0,703,Alto,47600.0
1798,79,F,177.0,1365,Masivo,11500.0
1799,53,F,448.0,203,Medio,16500.0
1800,63,F,356.0,216,Medio,24100.0
1801,44,M,155.0,1210,Masivo,10200.0
1802,33,F,434.0,1046,Premium,82800.0
1803,64,F,1103.0,858,Masivo,10100.0
1804,70,F,966.0,1270,Masivo,9100.0
1805,41,F,1217.0,1340,Masivo,11400.0
1806,61,F,1479.0,1675,Masivo,10300.0
1807,29,F,1823.0,1165,Masivo,18600.0
1808,51,M,128.0,1311,Masivo,13200.0
1809,79,F,1802.0,700,Masivo,8700.0
1810,74,F,198.0,1347,Masivo,14100.0
1811,36,M,1227.0,1807,Masivo,14700.0
1812,37,M,1081.0,1586,Masivo,9200.0
1813,53,M,911.0,594,Masivo,9100.0
